Selling Duration (in days),Selling Price (in euros),stad,Bouwjaar
54,309000,maastricht,1723
26,525000,maastricht,2006
11,249000,maastricht,1965
23,159000,maastricht,1977
14,425000,maastricht,2016
0,136000,maastricht,1980
104,899000,maastricht,2019
3,209000,maastricht,1996
94,799000,maastricht,2017
25,375000,maastricht,1972
60,530000,maastricht,1988
158,9e+05,maastricht,1978
11,185000,maastricht,1976
7,369000,maastricht,1962
583,439000,maastricht,1986
14,325000,maastricht,1970
32,535000,maastricht,1973
27,3e+05,maastricht,1988
4,195000,maastricht,1969
20,349000,maastricht,1983
57,625000,maastricht,1922
26,825000,maastricht,1910
28,345000,maastricht,1930
22,357500,maastricht,2010
23,398000,maastricht,1843
44,275000,maastricht,1920
25,274500,maastricht,1994
0,525000,maastricht,1957
315,260000,maastricht,1926
20,179000,maastricht,1965
20,179500,maastricht,1975
24,345000,maastricht,1940
26,199000,maastricht,1973
12,225000,maastricht,1989
23,239000,maastricht,1978
27,374000,maastricht,1968
92,498000,maastricht,1978
17,235000,maastricht,1974
8,150000,maastricht,1963
24,398000,maastricht,1930
15,185000,maastricht,1930
24,298000,maastricht,1967
17,4e+05,maastricht,1988
27,189000,maastricht,1996
27,179000,maastricht,1980
1,170000,maastricht,1965
15,125000,maastricht,1982
33,189000,maastricht,1980
26,135000,maastricht,1964
466,660000,maastricht,2005
20,159000,maastricht,1959
25,485000,maastricht,2002
77,170000,maastricht,1965
6,315000,maastricht,1970
16,185000,maastricht,1976
25,450000,maastricht,1965
17,325000,maastricht,1988
14,225000,maastricht,1995
81,398000,maastricht,1998
22,170000,maastricht,1976
26,329000,maastricht,1987
90,179000,maastricht,1980
272,799000,maastricht,2019
305,799000,maastricht,2019
60,183000,maastricht,1955
20,149000,maastricht,1983
19,224900,maastricht,1973
18,320000,maastricht,1991
26,185000,maastricht,1975
23,284000,maastricht,1971
47,749000,maastricht,1955
12,469000,maastricht,1970
21,399000,maastricht,1935
42,569000,maastricht,1990
128,425000,maastricht,1978
18,398000,maastricht,1935
38,172000,maastricht,1955
20,285000,maastricht,1989
33,245000,maastricht,1930
25,275000,maastricht,1986
106,695000,maastricht,1998
-1,739000,maastricht,1938
159,449000,maastricht,2009
118,285000,maastricht,1994
78,275000,maastricht,1969
24,269000,maastricht,1910
31,399000,maastricht,1965
25,595000,maastricht,1955
24,150000,maastricht,1962
27,225000,maastricht,1935
17,349000,maastricht,1993
13,349000,maastricht,1957
19,259000,maastricht,1993
24,199000,maastricht,1964
34,197000,maastricht,1965
19,175000,maastricht,1960
21,249000,maastricht,1974
31,185000,maastricht,1860
109,499000,maastricht,1975
30,249000,maastricht,1935
29,435000,maastricht,1932
20,230000,maastricht,1951
580,449000,maastricht,1993
19,419000,maastricht,1960
0,349000,maastricht,1960
17,150000,maastricht,1975
79,399000,maastricht,1966
0,449000,maastricht,1936
20,175000,maastricht,1976
35,195000,maastricht,1991
20,209000,maastricht,1950
0,175000,maastricht,1959
0,175000,maastricht,1959
20,170000,maastricht,1981
32,445000,maastricht,1988
22,192500,maastricht,1965
76,295000,maastricht,1908
18,175000,maastricht,1920
15,439000,maastricht,1958
103,199000,maastricht,1979
0,350000,maastricht,1992
16,349000,maastricht,1999
22,165000,maastricht,1965
12,649000,maastricht,1930
22,209000,maastricht,1989
95,645000,maastricht,2005
81,367500,maastricht,2006
6,3e+05,maastricht,2006
12,339000,maastricht,1996
7,219000,maastricht,1981
17,235000,maastricht,1997
20,349000,maastricht,1926
21,255000,maastricht,1992
25,245000,maastricht,1965
29,269000,maastricht,1994
22,399000,maastricht,1925
91,375000,maastricht,1997
49,169000,maastricht,1976
13,115000,maastricht,1997
20,165000,maastricht,1976
528,925000,maastricht,1780
35,235000,maastricht,1970
105,649000,maastricht,1923
294,475000,maastricht,2002
97,289000,maastricht,1996
18,599000,maastricht,2007
18,569000,maastricht,2006
13,189000,maastricht,1973
113,275000,maastricht,1979
29,475500,maastricht,2019
-10,245000,maastricht,1948
373,849000,maastricht,1999
12,291500,maastricht,2016
23,359000,maastricht,2007
21,249000,maastricht,1992
64,475000,maastricht,2010
14,95000,maastricht,1982
27,375000,maastricht,2006
67,535000,maastricht,1993
18,195000,maastricht,1981
19,525000,maastricht,2003
41,399000,maastricht,1992
18,209000,maastricht,1992
10,265000,maastricht,1965
22,359000,maastricht,1999
21,239000,maastricht,1906
46,439000,maastricht,1997
63,585000,maastricht,2006
26,219000,maastricht,1996
20,169500,maastricht,1965
20,259000,maastricht,1975
21,325000,maastricht,2004
0,239000,maastricht,1965
190,250000,maastricht,1930
27,315000,maastricht,1936
15,250000,maastricht,1983
24,179500,maastricht,1976
21,225000,maastricht,2007
72,210000,maastricht,1992
153,459000,maastricht,1998
14,249000,maastricht,1980
15,498000,maastricht,2005
47,425000,maastricht,1930
9,229000,maastricht,1972
29,225000,maastricht,1910
15,175000,maastricht,1968
28,150000,maastricht,1960
3,181500,maastricht,1964
20,450000,maastricht,1993
202,575000,maastricht,1989
18,295000,maastricht,1970
13,199000,maastricht,1960
364,375000,maastricht,1965
19,275000,maastricht,1928
121,525000,maastricht,1743
40,219000,maastricht,1972
16,150000,maastricht,1954
19,169000,maastricht,1964
47,145000,maastricht,1950
41,925000,maastricht,2010
29,2e+05,maastricht,1981
25,209000,maastricht,1972
22,149900,maastricht,1965
22,269000,maastricht,1965
22,275000,maastricht,1969
259,649000,maastricht,1939
14,189000,maastricht,1965
349,520000,maastricht,1974
16,375000,maastricht,1933
11,199000,maastricht,1949
19,225000,maastricht,1998
12,199900,maastricht,1985
15,299000,maastricht,1930
17,175000,maastricht,1976
27,239000,maastricht,1986
67,529000,maastricht,1999
27,169000,maastricht,1967
17,178000,maastricht,1960
527,925000,maastricht,1780
18,224500,maastricht,1998
49,425000,maastricht,1997
-1,125000,maastricht,1976
30,229000,maastricht,1955
14,239000,maastricht,1981
157,429500,maastricht,2001
383,1095000,maastricht,1906
12,239000,maastricht,1994
7,359000,maastricht,1999
189,749000,maastricht,1906
0,475000,maastricht,1932
61,249000,maastricht,1992
11,269000,maastricht,1975
25,175000,maastricht,1980
25,599000,maastricht,1987
19,225000,maastricht,1958
21,375000,maastricht,1954
0,245000,maastricht,1994
346,975000,maastricht,1992
30,649000,maastricht,1930
13,725000,maastricht,2008
16,275000,maastricht,2008
25,275000,maastricht,1966
26,329000,maastricht,1974
16,182500,maastricht,1965
133,450000,maastricht,1998
154,1295000,maastricht,1910
15,255000,maastricht,1934
18,349000,maastricht,2003
26,323000,maastricht,1965
55,299000,maastricht,1974
20,380000,maastricht,1989
14,209900,maastricht,1965
21,195000,maastricht,1980
9,370000,maastricht,1900
21,425000,maastricht,1910
19,244000,maastricht,1983
19,232500,maastricht,1972
19,215000,maastricht,1993
18,595000,maastricht,1880
62,825000,maastricht,1872
23,149000,maastricht,1973
15,225000,maastricht,1975
14,798000,maastricht,1904
21,450000,maastricht,1920
387,625000,maastricht,1935
42,750000,maastricht,2002
29,219000,maastricht,1996
0,447500,maastricht,1925
81,399000,maastricht,2003
195,650000,maastricht,1954
252,345000,maastricht,1958
106,3e+05,maastricht,2003
140,625000,maastricht,1979
0,495000,maastricht,1850
68,448000,maastricht,1997
263,1950000,maastricht,1908
66,235000,maastricht,2011
59,695000,maastricht,1993
42,249000,maastricht,1950
19,245000,maastricht,1989
14,299000,maastricht,1965
6,229000,maastricht,1952
23,235000,maastricht,1992
20,199000,maastricht,1980
346,659000,maastricht,2019
20,239000,maastricht,1996
35,225000,maastricht,1977
51,399000,maastricht,1997
0,495000,maastricht,1954
17,259000,maastricht,1955
24,319000,maastricht,2006
112,698000,maastricht,1906
13,399000,maastricht,2002
23,349000,maastricht,1996
18,319000,maastricht,1996
9,375000,maastricht,2002
7,339000,maastricht,1934
277,1269000,maastricht,1922
25,285000,maastricht,1988
14,172500,maastricht,1976
28,275000,maastricht,2015
10,259000,maastricht,1986
68,425000,maastricht,1981
18,239000,maastricht,1974
18,275000,maastricht,1969
20,349000,maastricht,1990
26,349000,maastricht,1930
3,327500,maastricht,1965
0,725000,maastricht,1771
23,319000,maastricht,1971
40,246000,maastricht,1989
22,169000,maastricht,1972
18,225000,maastricht,1930
19,499000,maastricht,1992
16,299000,maastricht,1973
20,189000,maastricht,1980
292,989000,maastricht,2005
21,219000,maastricht,1990
125,189000,maastricht,1934
135,130000,maastricht,1946
135,95000,maastricht,1850
11,185000,maastricht,1995
28,169900,maastricht,1973
14,369000,maastricht,1935
20,245000,maastricht,1935
19,319000,maastricht,1989
6,330000,maastricht,1960
36,329000,maastricht,1970
10,1200000,maastricht,1832
82,375000,maastricht,2005
0,269000,maastricht,2001
15,225000,maastricht,1993
280,575000,maastricht,1936
23,4e+05,maastricht,1930
26,289000,maastricht,1964
59,495000,maastricht,1930
31,199000,maastricht,1955
59,249000,maastricht,1955
283,345000,maastricht,1971
26,350000,maastricht,1988
25,175000,maastricht,1964
17,675000,maastricht,1764
17,339000,maastricht,1972
33,225000,maastricht,1959
28,309000,maastricht,1999
24,157500,maastricht,1987
14,250000,maastricht,1980
35,425000,maastricht,1935
21,234000,maastricht,1930
13,179000,maastricht,1989
28,275000,maastricht,2001
60,2e+05,maastricht,1955
7,159500,maastricht,1980
16,470000,maastricht,1992
29,319000,maastricht,1969
26,169000,maastricht,1958
37,575000,maastricht,1999
93,249500,maastricht,1930
52,449000,maastricht,1785
44,450000,maastricht,1932
177,595000,maastricht,1990
53,275000,maastricht,2007
74,210000,maastricht,1988
75,435000,maastricht,1965
21,235000,maastricht,1972
80,4e+05,maastricht,2006
25,332500,maastricht,2007
32,399000,maastricht,1997
56,339000,maastricht,1930
16,175000,maastricht,1963
87,445000,maastricht,1958
61,695000,maastricht,1989
7,249000,maastricht,2011
18,234000,maastricht,1980
19,349950,maastricht,2000
5,235000,maastricht,1980
17,199000,maastricht,1980
110,369000,maastricht,1960
61,275000,maastricht,1850
31,799000,maastricht,1966
18,299500,maastricht,1910
11,519000,maastricht,1956
24,225000,maastricht,1995
18,165000,maastricht,1964
1,179000,maastricht,1965
24,229000,maastricht,1981
286,349000,maastricht,1960
17,235000,maastricht,1981
42,295000,maastricht,2001
23,159000,maastricht,1973
0,645000,maastricht,1910
13,129900,maastricht,1980
25,189000,maastricht,1980
-1,199000,maastricht,1991
28,695000,maastricht,1997
25,399000,maastricht,1997
24,229000,maastricht,1996
22,159000,maastricht,1965
60,325000,maastricht,1991
50,185000,maastricht,1975
17,169900,maastricht,1965
-1,190000,maastricht,1981
14,152500,maastricht,1965
11,235000,maastricht,1980
13,162500,maastricht,1983
19,239000,maastricht,1988
9,224000,maastricht,1996
19,425000,maastricht,1979
17,275000,maastricht,1969
13,105000,maastricht,1982
28,425000,maastricht,1750
12,99900,maastricht,1982
14,409000,maastricht,2003
30,435000,maastricht,1972
24,459000,maastricht,1998
59,450000,maastricht,1932
22,350000,maastricht,1987
21,455000,maastricht,1957
411,550000,maastricht,1994
189,299000,maastricht,1958
192,595000,maastricht,1935
24,175000,maastricht,1960
129,185000,maastricht,1930
97,5e+05,maastricht,1910
20,319000,maastricht,1971
21,259000,maastricht,1994
24,260000,maastricht,1965
17,249000,maastricht,1964
33,115000,maastricht,1983
38,495000,maastricht,2020
17,247500,maastricht,1991
28,295000,maastricht,1978
2,275000,maastricht,1987
26,350000,maastricht,1979
15,175000,maastricht,1977
34,165000,maastricht,1960
29,449000,maastricht,2007
33,165000,maastricht,1910
38,175000,maastricht,1965
150,249000,maastricht,1958
159,295000,maastricht,1970
17,449000,maastricht,1990
26,249000,maastricht,1996
29,325000,maastricht,1959
0,575000,maastricht,1900
6,229000,maastricht,1980
20,299000,maastricht,1997
27,259000,maastricht,1996
21,199000,maastricht,1960
28,165000,maastricht,1948
7,219000,maastricht,1991
25,335000,maastricht,1988
11,159000,maastricht,1980
58,339000,maastricht,1998
17,265000,maastricht,1975
45,150000,maastricht,1980
33,299000,maastricht,2010
26,275000,maastricht,1960
24,384000,maastricht,1999
20,239000,maastricht,1965
31,479000,maastricht,1920
28,475000,maastricht,1934
19,279000,maastricht,1930
22,285000,maastricht,1978
39,349000,maastricht,1999
15,249000,maastricht,2011
14,229000,maastricht,1991
46,249000,maastricht,2006
79,159000,maastricht,1991
561,399000,maastricht,1986
27,549000,maastricht,2002
14,220000,maastricht,1992
28,109000,maastricht,1982
39,465000,maastricht,1978
23,139000,maastricht,1959
31,145000,maastricht,1959
37,149000,maastricht,1976
28,715000,maastricht,1918
42,267000,maastricht,1951
17,319000,maastricht,1968
36,395000,maastricht,1980
14,165000,maastricht,1965
22,185000,maastricht,1973
72,615000,maastricht,1998
894,325000,maastricht,1979
420,499000,maastricht,1997
51,495000,maastricht,1949
26,375000,maastricht,1937
42,465000,maastricht,2003
14,475000,maastricht,2006
67,565000,maastricht,2009
33,489000,maastricht,1967
22,720000,maastricht,1979
24,199000,maastricht,1985
57,485000,maastricht,1709
25,225000,maastricht,1930
41,225000,maastricht,1890
0,220000,maastricht,1961
0,265000,maastricht,1987
13,137500,maastricht,1978
22,369000,maastricht,2000
5,369000,maastricht,2008
37,369000,maastricht,1991
20,269000,maastricht,2009
20,349000,maastricht,1983
12,189000,maastricht,1949
106,195000,maastricht,1981
11,199500,maastricht,2007
63,340000,maastricht,1965
15,2e+05,maastricht,1965
23,149000,maastricht,1970
19,189000,maastricht,1948
15,495000,maastricht,2006
50,175000,maastricht,1972
51,275000,maastricht,2000
24,225000,maastricht,1978
36,259000,maastricht,1600
12,425000,maastricht,1956
7,325000,maastricht,2000
27,275000,maastricht,2008
13,289000,maastricht,2015
53,189000,maastricht,1980
28,425000,maastricht,1935
66,465000,maastricht,1994
20,185000,maastricht,1989
34,360000,maastricht,1961
18,495000,maastricht,1938
17,235000,maastricht,1973
16,235000,maastricht,1972
34,130000,maastricht,1981
115,185000,maastricht,1966
28,339500,maastricht,1800
13,339000,maastricht,1970
13,395000,maastricht,1935
40,159000,maastricht,1973
21,279000,maastricht,1986
38,180000,maastricht,1971
21,210000,maastricht,1979
37,259000,maastricht,1979
36,575000,maastricht,1981
21,485000,maastricht,1998
22,385000,maastricht,1996
19,224000,maastricht,1965
20,498000,maastricht,1978
0,319000,maastricht,2006
18,137500,maastricht,1969
29,189000,maastricht,1981
36,545000,maastricht,1998
0,215000,maastricht,1980
69,895000,maastricht,1910
11,299000,maastricht,1887
24,165000,maastricht,1973
33,990000,maastricht,1911
46,349500,maastricht,1989
21,175000,maastricht,1965
45,179000,maastricht,1987
36,339000,maastricht,1976
48,225000,maastricht,1989
25,219000,maastricht,1979
14,385000,maastricht,2003
17,235000,maastricht,1982
30,225000,maastricht,1964
64,475000,maastricht,1997
22,349000,maastricht,1998
267,429000,maastricht,2019
14,265000,maastricht,1972
303,325000,maastricht,1999
13,259000,maastricht,2010
22,265000,maastricht,1910
26,298000,maastricht,1935
22,219000,maastricht,1999
56,189000,maastricht,1970
8,269000,maastricht,1979
15,149000,maastricht,1976
27,399000,maastricht,1934
32,525000,maastricht,1981
29,242500,maastricht,1949
16,167500,maastricht,1976
21,275000,maastricht,1964
27,199000,maastricht,1981
499,251500,maastricht,2019
22,165000,maastricht,1965
24,289000,maastricht,1989
15,235000,maastricht,1983
21,245000,maastricht,1975
0,175000,maastricht,1925
24,225000,maastricht,1956
18,239000,maastricht,1981
10,134500,maastricht,1983
63,110000,maastricht,1983
15,274500,maastricht,1973
18,3e+05,maastricht,2002
67,875000,maastricht,1906
0,895000,maastricht,1910
18,199500,maastricht,1967
15,399000,maastricht,1998
22,489000,maastricht,2002
28,259000,maastricht,1972
83,139000,maastricht,1959
16,175000,maastricht,1980
32,369000,maastricht,2003
20,229000,maastricht,1991
30,169000,maastricht,1958
28,625000,maastricht,1800
19,235000,maastricht,1970
41,349000,maastricht,1988
31,230000,maastricht,1934
36,875000,maastricht,1964
8,325000,maastricht,1958
60,298000,maastricht,1960
12,195000,maastricht,1992
0,625000,maastricht,1974
75,245000,maastricht,1978
9,225000,maastricht,1999
27,465000,maastricht,1988
18,395000,maastricht,1980
301,449000,maastricht,1977
19,295000,maastricht,1994
18,235000,maastricht,1994
30,325000,maastricht,2017
16,175000,maastricht,1921
530,250000,maastricht,1981
16,449000,maastricht,1933
3,285000,maastricht,1983
20,175000,maastricht,1949
21,259000,maastricht,1930
73,895000,maastricht,1992
143,419000,maastricht,1997
74,515000,maastricht,1994
72,429000,maastricht,1998
46,349000,maastricht,1939
0,225000,maastricht,1981
24,389000,maastricht,1975
20,184500,maastricht,1990
10,275000,maastricht,1964
17,195000,maastricht,1965
23,469500,maastricht,1957
50,325000,maastricht,2002
12,259000,maastricht,1975
20,5e+05,maastricht,1959
92,219000,maastricht,1980
27,154000,maastricht,1955
25,175000,maastricht,1973
6,399000,maastricht,1933
8,115000,maastricht,1969
15,185000,maastricht,1965
25,375000,maastricht,2010
60,259000,maastricht,1973
5,149000,maastricht,1980
18,335000,maastricht,1958
32,395000,maastricht,1970
22,375000,maastricht,1997
0,245000,maastricht,1987
-1,269000,maastricht,1970
19,345000,maastricht,1965
11,179000,maastricht,1965
21,239000,maastricht,1980
20,599000,maastricht,1995
7,285000,maastricht,1925
74,249000,maastricht,1974
28,225000,maastricht,1920
26,124000,maastricht,1980
0,560000,maastricht,1947
12,285000,maastricht,1985
29,225000,maastricht,1971
15,189000,maastricht,1981
34,299000,maastricht,1988
68,175000,maastricht,1954
4,169000,maastricht,1965
14,489000,maastricht,2004
175,485000,maastricht,1978
22,295000,maastricht,1993
11,549000,maastricht,1935
17,235000,maastricht,1973
28,349000,maastricht,2008
76,185000,maastricht,1950
84,259000,maastricht,1956
41,875000,maastricht,2017
192,690000,maastricht,1954
7,315000,maastricht,1978
16,215000,maastricht,1943
24,449000,maastricht,1980
26,449000,maastricht,1950
140,217000,maastricht,1958
28,825000,maastricht,1935
0,249000,maastricht,2006
17,365000,maastricht,2010
216,345000,maastricht,2020
3,570000,maastricht,1974
19,235000,maastricht,1982
28,259000,maastricht,1965
18,179500,maastricht,1990
0,235000,maastricht,1965
26,159000,maastricht,1958
25,496000,maastricht,1958
34,395000,maastricht,1962
76,275000,maastricht,1936
22,259000,maastricht,1973
237,395000,maastricht,1997
23,109900,maastricht,1973
12,175000,maastricht,1965
27,295000,maastricht,1998
133,575000,maastricht,1972
34,325000,maastricht,1995
467,495000,maastricht,1850
58,189000,maastricht,1908
80,279500,maastricht,1991
20,349000,maastricht,1966
147,449000,maastricht,1716
38,129000,maastricht,1970
21,249000,maastricht,1963
0,250000,maastricht,1980
70,789000,maastricht,1974
17,239000,maastricht,1987
15,325000,maastricht,1930
110,569000,maastricht,1985
463,299000,maastricht,1930
242,249000,maastricht,1992
28,3e+05,maastricht,1994
39,189000,maastricht,1952
19,195000,maastricht,1979
182,449000,maastricht,1933
23,215000,maastricht,1969
23,350000,maastricht,1996
118,389000,maastricht,1981
11,169000,maastricht,1959
8,139000,maastricht,1983
18,167500,maastricht,1976
241,569000,maastricht,2002
20,123000,maastricht,1980
20,129000,maastricht,1980
18,398000,maastricht,1958
18,139000,maastricht,1964
0,195000,maastricht,1960
19,1250000,maastricht,1880
13,235000,maastricht,1971
21,450000,maastricht,1998
199,332500,maastricht,2020
199,470000,maastricht,2020
19,389000,maastricht,1935
16,449000,maastricht,1989
26,160000,maastricht,1971
18,180000,maastricht,1995
23,190000,maastricht,1965
22,239000,maastricht,1982
7,119000,maastricht,1970
20,335000,maastricht,1939
26,189000,maastricht,1981
